batch_id,step,temp,humidity,temp_delta,unsafe_mins,damage,potency_pct,risk_score,status,scenario,will_breach_10min,anomaly_flag
0,306,4.567,49.24,-0.4507,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,307,4.702,43.75,0.1345,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,308,5.204,51.96,0.5029,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,309,4.285,49.39,-0.9192,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,310,5.398,55.3,1.113,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,311,5.41,50.19,0.0121,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,312,4.662,44.58,-0.7484,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,313,5.138,51.9,0.4759,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,314,5.515,55.5,0.3771,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,315,4.947,43.78,-0.5678,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,316,4.872,51.09,-0.0748,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,317,4.919,47.11,0.0468,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,318,5.101,47.48,0.182,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,319,4.749,51.56,-0.3524,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,320,5.098,51.37,0.3489,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,321,4.544,47.59,-0.5534,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,322,5.575,44.19,1.0309,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,323,4.153,40.69,-1.4218,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,324,5.012,50.15,0.8583,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,325,4.953,56.07,-0.0587,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,326,3.931,51.98,-1.0221,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,327,5.625,44.36,1.6937,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,328,4.848,46.24,-0.7765,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,329,4.642,48.37,-0.2058,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,330,5.571,59.19,0.9287,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,331,4.866,59.53,-0.7054,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,332,5.014,58.77,0.1486,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,333,4.963,50.66,-0.0516,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,334,5.146,65.89,0.1835,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,335,5.341,46.46,0.1943,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,336,5.388,48.19,0.0471,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,337,4.804,54.54,-0.5835,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,338,5.012,51.39,0.2083,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,339,5.006,51.68,-0.0068,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,340,5.17,40.32,0.1644,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,341,5.267,45.09,0.0966,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,342,4.423,49.71,-0.8435,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,343,5.034,46.53,0.6105,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,344,5.332,43.29,0.2988,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,345,4.837,47.08,-0.4952,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,346,4.981,51.39,0.1441,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,347,4.597,53.62,-0.3845,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,348,5.025,40.54,0.4284,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,349,4.217,49.94,-0.8086,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,350,4.912,49.48,0.695,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,351,4.989,51.13,0.0772,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,352,5.379,44.44,0.3903,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,353,4.531,44.53,-0.8478,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,354,5.116,56.22,0.5844,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,355,4.827,37.49,-0.2881,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,356,4.318,45.83,-0.5091,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,357,4.777,47.96,0.4585,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,358,5.015,48.44,0.2385,69,9.9018,50.35,50.0,WARNING,stable,0,0
0,359,5.096,48.86,0.0803,69,9.9018,50.35,50.0,WARNING,power_failure,0,0
0,360,5.422,54.41,0.3259,69,9.9018,50.35,50.0,WARNING,power_failure,1,0
0,361,5.579,63.24,0.1572,69,9.9018,50.35,50.0,WARNING,power_failure,1,0
0,362,6.317,55.28,0.7377,69,9.9018,50.35,50.0,WARNING,power_failure,1,0
0,363,6.896,56.59,0.5794,69,9.9018,50.35,50.0,WARNING,power_failure,1,0
0,364,6.938,58.95,0.0418,69,9.9018,50.35,50.0,WARNING,power_failure,1,0
0,365,8.364,57.12,1.4264,69,9.9018,50.35,52.9,WARNING,power_failure,1,0
0,366,7.159,53.73,-1.2057,70,9.9862,50.06,50.0,WARNING,power_failure,1,0
0,367,9.304,52.71,2.1453,70,9.9862,50.06,60.4,WARNING,power_failure,1,0
0,368,9.241,54.32,-0.0627,71,10.0,50.01,59.9,WARNING,power_failure,1,0
0,369,9.295,55.3,0.0538,72,10.0,50.01,60.4,WARNING,power_failure,1,0
0,370,8.735,59.66,-0.5597,73,10.0,50.01,55.9,WARNING,power_failure,1,0
0,371,11.522,57.36,2.7863,74,10.0,50.01,78.2,WARNING,power_failure,1,0
0,372,9.558,58.76,-1.964,75,10.0,50.01,62.5,WARNING,power_failure,1,0
0,373,9.659,58.55,0.1012,76,10.0,50.01,63.3,WARNING,power_failure,1,0
0,374,12.021,56.16,2.3619,77,10.0,50.01,82.2,CRITICAL,power_failure,1,0
0,375,11.995,43.28,-0.0258,78,10.0,50.01,82.0,CRITICAL,power_failure,1,0
0,376,12.848,48.11,0.8534,79,10.0,50.01,85.0,CRITICAL,power_failure,1,0
0,377,11.183,50.35,-1.6647,80,10.0,50.01,75.5,WARNING,power_failure,0,0
0,378,11.212,53.06,0.0287,81,10.0,50.01,75.7,WARNING,power_failure,0,0
0,379,14.113,56.63,2.901,82,10.0,50.01,85.0,CRITICAL,power_failure,0,0
0,380,12.439,50.99,-1.6742,83,10.0,50.01,85.0,CRITICAL,power_failure,0,0
0,381,15.107,49.54,2.6685,84,10.0,50.01,85.0,CRITICAL,power_failure,0,0
0,382,4.703,54.62,-10.4043,85,10.0,50.01,50.0,WARNING,stable,0,0
0,383,5.014,48.59,0.3107,85,10.0,50.01,50.0,WARNING,stable,0,0
0,384,4.958,51.12,-0.0563,85,10.0,50.01,50.0,WARNING,stable,0,0
0,385,5.247,45.0,0.2892,85,10.0,50.01,50.0,WARNING,stable,0,0
0,386,4.583,55.52,-0.6634,85,10.0,50.01,50.0,WARNING,stable,0,0
0,387,4.835,42.92,0.2517,85,10.0,50.01,50.0,WARNING,stable,0,0
0,388,5.178,52.32,0.3425,85,10.0,50.01,50.0,WARNING,stable,0,0
0,389,4.388,51.15,-0.7898,85,10.0,50.01,50.0,WARNING,stable,0,0
0,390,5.294,51.87,0.9065,85,10.0,50.01,50.0,WARNING,stable,0,0
0,391,5.253,42.98,-0.0414,85,10.0,50.01,50.0,WARNING,stable,0,0
0,392,5.132,48.49,-0.1204,85,10.0,50.01,50.0,WARNING,stable,0,0
0,393,4.807,54.35,-0.3255,85,10.0,50.01,50.0,WARNING,stable,0,0
0,394,5.592,58.97,0.7848,85,10.0,50.01,50.0,WARNING,stable,0,0
0,395,5.526,49.45,-0.0658,85,10.0,50.01,50.0,WARNING,stable,0,0
0,396,5.141,53.83,-0.3848,85,10.0,50.01,50.0,WARNING,stable,0,0
0,397,5.048,50.65,-0.0926,85,10.0,50.01,50.0,WARNING,stable,0,0
0,398,5.33,49.7,0.281,85,10.0,50.01,50.0,WARNING,stable,0,0
0,399,4.708,47.93,-0.6212,85,10.0,50.01,50.0,WARNING,stable,0,0
1,0,5.136,53.35,0.1361,0,0.0,100.0,0.0,SAFE,stable,0,0
1,1,4.85,53.78,-0.286,0,0.0,100.0,0.0,SAFE,stable,0,0
1,2,5.152,43.83,0.3015,0,0.0,100.0,0.0,SAFE,stable,0,0
1,3,5.577,47.5,0.4254,0,0.0,100.0,0.0,SAFE,stable,0,0
1,4,4.338,44.77,-1.239,0,0.0,100.0,0.0,SAFE,stable,0,0
1,5,4.592,50.26,0.2536,0,0.0,100.0,0.0,SAFE,stable,0,0
1,6,4.89,48.32,0.2989,0,0.0,100.0,0.0,SAFE,stable,0,0
1,7,5.248,51.7,0.3574,0,0.0,100.0,0.0,SAFE,stable,0,0
1,8,5.126,52.05,-0.1215,0,0.0,100.0,0.0,SAFE,stable,0,0
1,9,5.246,39.46,0.12,0,0.0,100.0,0.0,SAFE,stable,0,0
1,10,4.854,39.1,-0.3922,0,0.0,100.0,0.0,SAFE,stable,0,0
1,11,5.014,49.98,0.1602,0,0.0,100.0,0.0,SAFE,stable,0,0
1,12,5.418,55.94,0.4038,0,0.0,100.0,0.0,SAFE,stable,0,0
1,13,5.081,47.5,-0.3371,0,0.0,100.0,0.0,SAFE,stable,0,0
1,14,5.194,47.36,0.113,0,0.0,100.0,0.0,SAFE,stable,0,0
1,15,4.999,54.93,-0.1946,0,0.0,100.0,0.0,SAFE,stable,0,0
1,16,4.777,54.03,-0.2226,0,0.0,100.0,0.0,SAFE,stable,0,0
1,17,5.271,45.23,0.4941,0,0.0,100.0,0.0,SAFE,stable,0,0
1,18,5.39,53.49,0.1186,0,0.0,100.0,0.0,SAFE,stable,0,0
1,19,5.041,46.19,-0.3488,0,0.0,100.0,0.0,SAFE,stable,0,0
1,20,4.656,47.31,-0.3845,0,0.0,100.0,0.0,SAFE,stable,0,0
1,21,39.608,94.15,34.9514,0,0.0,100.0,58.0,WARNING,anomaly,0,1
1,22,5.5,52.0,-34.1076,1,0.4593,96.87,17.4,SAFE,anomaly,0,1
1,23,-7.598,11.45,-13.0978,1,0.4593,96.87,37.4,SAFE,anomaly,0,1
1,24,-7.107,7.58,0.4909,1,0.4593,96.87,37.4,SAFE,anomaly,0,1
1,25,-5.9,7.19,1.2066,1,0.4593,96.87,37.4,SAFE,anomaly,0,1
1,26,-1.839,13.61,4.0607,1,0.4593,96.87,37.4,SAFE,anomaly,0,1
1,27,-9.925,8.36,-8.0855,1,0.4593,96.87,37.4,SAFE,anomaly,0,1
1,28,36.355,95.94,46.2801,1,0.4593,96.87,60.4,WARNING,anomaly,0,1
1,29,35.938,82.2,-0.4171,2,0.8796,94.09,62.7,WARNING,anomaly,0,1
1,30,4.363,45.44,-31.5752,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,31,5.091,56.6,0.7278,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,32,6.124,47.07,1.033,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,33,5.574,51.22,-0.5496,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,34,4.94,52.16,-0.6346,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,35,5.025,50.55,0.0853,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,36,4.837,43.01,-0.1881,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,37,4.383,53.27,-0.4541,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,38,4.889,47.02,0.5068,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,39,5.003,53.97,0.1141,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,40,5.072,46.72,0.0687,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,41,5.491,57.9,0.4184,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,42,5.198,54.87,-0.2927,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,43,5.497,55.65,0.299,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,44,5.246,52.99,-0.2511,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,45,5.208,44.51,-0.0378,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,46,5.28,43.22,0.0724,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,47,4.682,56.52,-0.5981,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,48,4.891,44.24,0.2092,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,49,4.904,50.51,0.0125,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,50,5.032,55.67,0.1278,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,51,4.855,51.76,-0.1761,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,52,4.605,52.25,-0.2509,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,53,5.001,46.25,0.3967,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,54,4.906,49.08,-0.0956,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,55,4.892,58.86,-0.0137,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,56,4.961,48.78,0.0687,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,57,4.161,45.53,-0.7996,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,58,4.895,46.57,0.7338,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,59,5.553,49.18,0.6579,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,60,5.515,50.31,-0.0373,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,61,5.015,49.56,-0.5005,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,62,5.002,58.59,-0.0134,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,63,4.072,39.99,-0.9294,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,64,4.783,50.07,0.7106,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,65,5.276,52.37,0.4933,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,66,4.846,55.1,-0.4297,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,67,5.412,50.92,0.5658,3,1.2949,91.42,7.0,SAFE,stable,0,0
1,68,4.499,48.0,-0.9126,3,1.2949,91.42,22.0,SAFE,anomaly,1,1
1,69,-1.249,14.76,-5.7486,3,1.2949,91.42,42.0,SAFE,anomaly,1,1
1,70,5.499,50.0,6.7477,3,1.2949,91.42,22.0,SAFE,anomaly,1,1
1,71,27.204,93.96,21.7049,3,1.2949,91.42,65.0,WARNING,anomaly,1,1
1,72,31.916,95.74,4.7129,4,1.6053,89.47,66.8,WARNING,anomaly,1,1
1,73,-2.895,5.27,-34.811,5,1.9723,87.22,45.9,SAFE,anomaly,1,1
1,74,-3.984,9.86,-1.0897,5,1.9723,87.22,45.9,SAFE,anomaly,1,1
1,75,26.683,87.95,30.6677,5,1.9723,87.22,68.9,WARNING,anomaly,0,1
1,76,36.879,90.66,10.1957,6,2.2765,85.41,70.7,WARNING,anomaly,0,1
1,77,4.5,50.0,-32.3786,7,2.703,82.92,30.0,SAFE,anomaly,0,1
1,78,32.154,92.86,27.6533,7,2.703,82.92,73.0,WARNING,anomaly,0,1
1,79,23.189,80.02,-8.9643,8,3.0728,80.82,75.1,WARNING,anomaly,0,1
1,80,38.101,92.28,14.9118,9,3.3351,79.36,76.7,WARNING,anomaly,0,1
1,81,4.944,57.66,-33.1576,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,82,5.403,48.72,0.4594,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,83,5.3,59.67,-0.103,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,84,5.784,43.86,0.4841,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,85,4.629,57.42,-1.1548,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,86,4.577,43.39,-0.0527,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,87,4.806,52.1,0.2288,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,88,4.959,46.75,0.1535,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,89,4.73,46.44,-0.2287,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,90,4.648,61.41,-0.0821,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,91,5.119,54.43,0.4708,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,92,4.804,49.07,-0.3146,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,93,4.715,36.74,-0.0898,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,94,4.449,40.95,-0.2658,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,95,4.1,44.02,-0.3487,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,96,5.53,49.78,1.4299,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,97,5.516,52.05,-0.0138,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,98,5.313,45.5,-0.2032,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,99,5.21,53.64,-0.1034,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,100,4.769,52.8,-0.4402,10,3.7763,76.97,21.1,SAFE,stable,0,0
1,101,4.763,55.35,-0.0062,10,3.7763,76.97,21.1,SAFE,power_failure,0,0
1,102,5.241,55.11,0.4777,10,3.7763,76.97,21.1,SAFE,power_failure,0,0
1,103,5.884,61.21,0.6433,10,3.7763,76.97,21.1,SAFE,power_failure,0,0
1,104,6.349,61.73,0.4652,10,3.7763,76.97,21.1,SAFE,power_failure,1,0
1,105,6.818,55.27,0.4683,10,3.7763,76.97,21.1,SAFE,power_failure,1,0
1,106,7.297,54.31,0.4793,10,3.7763,76.97,21.1,SAFE,power_failure,1,0
1,107,7.487,61.07,0.1904,10,3.7763,76.97,21.1,SAFE,power_failure,1,0
1,108,7.969,52.1,0.4812,10,3.7763,76.97,21.1,SAFE,power_failure,1,0
1,109,8.196,54.85,0.2278,10,3.7763,76.97,22.7,SAFE,power_failure,1,0
1,110,7.816,59.0,-0.3798,11,3.8587,76.54,22.0,SAFE,power_failure,1,0
1,111,9.132,53.21,1.3154,11,3.8587,76.54,31.1,SAFE,power_failure,1,0
1,112,10.355,51.66,1.2227,12,3.9523,76.04,41.8,SAFE,power_failure,1,0
1,113,11.513,57.37,1.1579,13,4.0606,75.47,52.1,WARNING,power_failure,1,0
1,114,9.361,53.5,-2.1518,14,4.1828,74.84,36.0,SAFE,power_failure,1,0
1,115,12.309,55.09,2.9482,15,4.2791,74.34,60.6,WARNING,power_failure,1,0
1,116,9.969,56.45,-2.3404,16,4.4108,73.66,43.0,SAFE,power_failure,1,0
1,117,10.145,46.32,0.1763,17,4.5144,73.14,45.4,SAFE,power_failure,1,0
1,118,12.369,55.24,2.2241,18,4.6201,72.6,64.2,WARNING,power_failure,1,0
1,119,13.675,54.91,1.3057,19,4.7525,71.94,65.4,WARNING,power_failure,1,0
1,120,12.637,55.68,-1.0378,20,4.9006,71.2,66.6,WARNING,power_failure,1,0
1,121,11.724,46.48,-0.9129,21,5.0362,70.54,62.5,WARNING,power_failure,1,0
1,122,14.286,48.7,2.5616,22,5.1609,69.93,68.8,WARNING,power_failure,1,0
1,123,16.075,51.14,1.7889,23,5.3163,69.18,70.1,WARNING,power_failure,1,0
1,124,16.532,57.46,0.4579,24,5.4932,68.34,71.4,WARNING,power_failure,1,0
1,125,15.04,45.08,-1.4921,25,5.6756,67.48,72.7,WARNING,power_failure,1,0
1,126,16.542,43.89,1.5013,26,5.8401,66.72,74.0,WARNING,power_failure,1,0
1,127,15.279,58.22,-1.2631,27,6.0226,65.88,75.3,WARNING,power_failure,1,0
1,128,18.835,57.26,3.5569,28,6.1899,65.12,76.6,WARNING,power_failure,1,0
1,129,19.48,56.5,0.6444,29,6.3999,64.18,77.4,WARNING,power_failure,1,0
1,130,17.3,51.96,-2.18,30,6.6177,63.22,78.0,WARNING,power_failure,0,0
1,131,5.0,73.37,-12.2997,31,6.8093,62.38,43.6,SAFE,door_open,0,0
1,132,5.931,62.47,0.9309,31,6.8093,62.38,43.6,SAFE,door_open,0,0
1,133,6.925,60.73,0.9937,31,6.8093,62.38,43.6,SAFE,door_open,0,0
1,134,7.807,73.62,0.882,31,6.8093,62.38,43.6,SAFE,door_open,0,0
1,135,10.522,74.81,2.7159,31,6.8093,62.38,63.8,WARNING,door_open,0,0
1,136,10.129,70.72,-0.3933,32,6.9196,61.91,61.2,WARNING,door_open,0,0
1,137,8.088,74.63,-2.0408,33,7.0252,61.46,45.5,SAFE,door_open,0,0
1,138,8.595,85.86,0.507,34,7.1063,61.11,58.2,WARNING,door_open,0,0
1,139,6.987,77.5,-1.608,35,7.1934,60.74,54.0,WARNING,door_open,0,0
1,140,7.456,75.37,0.4684,35,7.1934,60.74,54.0,WARNING,door_open,0,0
1,141,7.378,76.33,-0.0774,35,7.1934,60.74,54.0,WARNING,door_open,0,0
1,142,7.186,69.74,-0.1928,35,7.1934,60.74,46.0,SAFE,door_open,0,0
1,143,7.471,70.48,0.2852,35,7.1934,60.74,46.0,SAFE,door_open,0,0
1,144,6.04,61.6,-1.431,35,7.1934,60.74,46.0,SAFE,door_open,0,0
1,145,5.9,74.26,-0.1399,35,7.1934,60.74,46.0,SAFE,door_open,0,0
1,146,5.56,79.47,-0.3403,35,7.1934,60.74,54.0,WARNING,door_open,0,0
1,147,6.373,76.97,0.8134,35,7.1934,60.74,54.0,WARNING,door_open,0,0
1,148,5.073,57.22,-1.3002,35,7.1934,60.74,46.0,SAFE,power_failure,0,0
1,149,5.494,60.89,0.4212,35,7.1934,60.74,46.0,SAFE,power_failure,0,0
1,150,5.379,53.73,-0.1151,35,7.1934,60.74,46.0,SAFE,power_failure,1,0
1,151,5.839,55.38,0.4603,35,7.1934,60.74,46.0,SAFE,power_failure,1,0
1,152,6.072,56.35,0.2331,35,7.1934,60.74,46.0,SAFE,power_failure,1,0
1,153,6.923,60.91,0.8508,35,7.1934,60.74,46.0,SAFE,power_failure,1,0
1,154,6.945,47.52,0.022,35,7.1934,60.74,46.0,SAFE,power_failure,1,0
1,155,8.928,54.27,1.9829,35,7.1934,60.74,53.4,WARNING,power_failure,1,0
1,156,8.99,59.73,0.0623,36,7.2845,60.36,54.5,WARNING,power_failure,1,0
1,157,7.77,53.03,-1.2207,37,7.3764,59.98,47.2,SAFE,power_failure,1,0
1,158,8.627,56.02,0.857,37,7.3764,59.98,52.2,WARNING,power_failure,1,0
1,159,9.776,57.05,1.1488,38,7.4639,59.62,62.0,WARNING,power_failure,1,0
1,160,11.448,48.73,1.6721,39,7.5652,59.2,76.0,WARNING,power_failure,1,0
1,161,12.257,51.59,0.8096,40,7.6866,58.7,83.1,CRITICAL,power_failure,1,0
1,162,10.19,58.88,-2.0675,41,7.8177,58.17,67.1,WARNING,power_failure,1,0
1,163,10.875,54.16,0.6854,42,7.924,57.75,73.0,WARNING,power_failure,1,0
1,164,10.811,55.73,-0.0637,43,8.0385,57.29,72.5,WARNING,power_failure,1,0
1,165,13.125,58.68,2.313,44,8.1522,56.84,85.0,CRITICAL,power_failure,1,0
1,166,13.798,53.92,0.6732,45,8.2937,56.28,85.0,CRITICAL,power_failure,0,0
1,167,11.419,48.46,-2.3788,46,8.4433,55.7,77.4,WARNING,power_failure,0,0
1,168,13.581,53.24,2.1622,47,8.5643,55.24,85.0,CRITICAL,power_failure,0,0
1,169,16.273,59.48,2.6923,48,8.7113,54.68,85.0,CRITICAL,power_failure,0,0
1,170,13.992,49.44,-2.2815,49,8.8906,54.0,85.0,CRITICAL,power_failure,0,0
1,171,4.942,51.45,-9.0494,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,172,5.93,57.58,0.9879,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,173,4.877,47.03,-1.0529,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,174,4.87,52.55,-0.0076,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,175,4.958,48.02,0.0881,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,176,5.587,49.43,0.629,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,177,5.92,50.45,0.333,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,178,5.714,51.79,-0.2057,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,179,5.385,46.38,-0.3289,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,180,4.658,52.3,-0.7267,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,181,5.395,50.2,0.7369,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,182,4.485,43.2,-0.91,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,183,4.429,41.16,-0.0563,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,184,5.044,55.63,0.6146,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,185,4.995,38.7,-0.0492,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,186,4.924,49.19,-0.0709,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,187,5.838,42.71,0.9147,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,188,4.844,58.53,-0.9947,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,189,5.18,52.82,0.3363,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,190,5.046,51.65,-0.1342,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,191,5.311,45.95,0.2652,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,192,5.351,43.13,0.0402,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,193,5.131,50.89,-0.2199,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,194,4.753,49.89,-0.3779,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,195,4.751,44.64,-0.0025,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,196,4.859,44.48,0.1076,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,197,5.129,44.25,0.2706,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,198,5.285,44.09,0.1557,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,199,4.773,46.88,-0.5113,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,200,5.53,51.65,0.7566,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,201,4.915,52.49,-0.6148,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,202,4.157,49.78,-0.7582,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,203,5.799,50.66,1.6419,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,204,5.027,52.74,-0.7718,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,205,5.358,40.01,0.3311,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,206,4.327,51.05,-1.0312,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,207,4.714,56.56,0.387,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,208,4.874,40.33,0.1599,50,9.0425,53.44,50.0,WARNING,stable,0,0
1,209,-1.102,14.09,-5.9761,50,9.0425,53.44,85.0,CRITICAL,anomaly,0,1
1,210,-5.391,5.81,-4.2885,50,9.0425,53.44,85.0,CRITICAL,anomaly,0,1
1,211,5.498,48.0,10.8886,50,9.0425,53.44,65.0,WARNING,anomaly,0,1
1,212,-4.318,10.52,-9.8162,50,9.0425,53.44,85.0,CRITICAL,anomaly,0,1
1,213,-1.634,6.09,2.6845,50,9.0425,53.44,85.0,CRITICAL,anomaly,0,1
1,214,4.501,48.0,6.1346,50,9.0425,53.44,65.0,WARNING,anomaly,0,1
